Date (MM/DD/YYYY),Time (HH:MM:SS),Depth m,ODO % sat,ODO mg/L,Temp °C,Cond µS/cm,TDS mg/L,SpCond µS/cm,Sal psu,nLF Cond µS/cm,Turbidity FNU,TSS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,fDOM RFU,fDOM QSU,pH,pH mV,ORP mV,ORP raw mV,Press psi a,Depth m
10/20/2013,21:34:47,34.279,10,1.28,4.778,44,29,72,0.03,73,0.4,0,0.02,0.01,0.23,-0.31,0.25,3.01,6.98,-35.2,45.7,18.5,48.758,34.279
10/20/2013,21:34:48,33.768,9.9,1.27,4.784,44,28,71,0.03,72,0.4,0,0.02,0.02,0.23,-0.3,0.2,2.87,6.98,-35.3,45.8,18.6,48.031,33.768
10/20/2013,21:34:48,33.229,9.8,1.26,4.795,43,28,70,0.03,71,0.4,0,0.02,0.04,0.23,-0.3,0.15,2.73,6.98,-35.3,45.8,18.7,47.265,33.229
10/20/2013,21:34:49,32.828,9.8,1.25,4.795,43,28,70,0.03,71,0.4,0,0.03,0.05,0.23,-0.31,0.12,2.62,6.99,-35.4,45.9,18.7,46.693,32.828
10/20/2013,21:34:49,32.635,9.8,1.25,4.803,43,28,69,0.03,70,0.4,0,0.03,0.07,0.23,-0.31,0.07,2.49,6.99,-35.5,46,18.8,46.419,32.635
10/20/2013,21:34:50,32.472,9.7,1.25,4.811,42,27,69,0.03,70,0.4,0,0.04,0.08,0.23,-0.31,0.02,2.34,6.99,-35.5,46.2,19,46.187,32.472
10/20/2013,21:34:50,31.428,9.7,1.25,4.83,41,27,67,0.03,68,0.5,0,0.04,0.1,0.23,-0.31,-0.03,2.19,6.99,-35.5,46.3,19.1,44.702,31.428
10/20/2013,21:34:51,30.805,9.7,1.25,4.83,41,27,67,0.03,68,0.5,0,0.05,0.12,0.23,-0.31,-0.06,2.08,6.99,-35.6,46.4,19.2,43.816,30.805
10/20/2013,21:34:51,30.397,9.7,1.25,4.845,41,27,67,0.03,68,0.5,0,0.05,0.16,0.23,-0.31,-0.11,1.94,6.99,-35.7,46.5,19.3,43.236,30.397
10/20/2013,21:34:52,29.836,9.8,1.25,4.862,41,26,66,0.03,67,0.5,0,0.06,0.18,0.23,-0.31,-0.16,1.8,6.99,-35.8,46.7,19.5,42.438,29.836
10/20/2013,21:34:52,29.442,9.8,1.26,4.88,40,26,66,0.03,67,0.5,0,0.06,0.2,0.24,-0.3,-0.2,1.66,6.99,-35.8,46.8,19.6,41.877,29.442
10/20/2013,21:34:53,28.791,9.9,1.27,4.9,40,26,65,0.03,66,0.5,0,0.06,0.2,0.24,-0.3,-0.25,1.51,7,-35.9,46.9,19.8,40.951,28.791
10/20/2013,21:34:53,28.403,9.9,1.27,4.918,40,26,64,0.03,65,0.5,0,0.06,0.19,0.23,-0.3,-0.29,1.4,7,-36,47,19.9,40.4,28.403
10/20/2013,21:34:54,28.346,10.1,1.29,4.944,39,26,64,0.03,65,0.5,0,0.07,0.21,0.23,-0.31,-0.34,1.26,7,-36.1,47.2,20,40.318,28.346
10/20/2013,21:34:54,27.183,13.7,1.75,4.973,39,25,63,0.03,64,0.5,0,0.07,0.24,0.23,-0.31,-0.39,1.11,7,-36.3,47.3,20.2,38.663,27.183
10/20/2013,21:34:55,26.758,14.2,1.81,5.006,39,25,63,0.03,64,0.5,0,0.07,0.23,0.23,-0.31,-0.44,0.95,7,-36.4,52.7,25.5,38.059,26.758
10/20/2013,21:34:55,26.499,14.2,1.81,5.031,39,25,62,0.03,63,0.5,0,0.08,0.26,0.23,-0.31,-0.47,0.85,7.01,-36.5,53,25.8,37.691,26.499
10/20/2013,21:34:56,26.115,15.3,1.95,5.067,38,25,62,0.03,63,0.5,0,0.08,0.26,0.23,-0.31,-0.52,0.7,7.01,-36.6,53.6,26.5,37.145,26.115
10/20/2013,21:34:56,26.078,15.8,2.01,5.107,38,25,62,0.03,62,0.5,0,0.08,0.28,0.22,-0.31,-0.57,0.55,7.01,-36.7,53.9,26.7,37.092,26.078
10/20/2013,21:34:57,25.865,16.3,2.08,5.187,38,25,61,0.03,62,0.4,0,0.09,0.29,0.23,-0.31,-0.62,0.4,7.01,-36.8,54.1,26.9,36.789,25.865
10/20/2013,21:34:57,25.729,16.3,2.08,5.187,38,25,61,0.03,62,0.4,0,0.09,0.31,0.23,-0.31,-0.66,0.28,7.02,-37,54.4,27.3,36.596,25.729
10/20/2013,21:34:58,25.637,16.7,2.12,6.393,38,25,59,0.03,60,0.4,0,0.1,0.33,0.23,-0.31,-0.71,0.14,7.02,-37.1,54.5,27.3,36.465,25.637
10/20/2013,21:34:58,25.46,17,2.09,6.716,38,25,58,0.03,59,0.3,0,0.09,0.31,0.23,-0.31,-0.76,0,7.02,-37.3,54.6,27.5,36.211,25.46
10/20/2013,21:34:59,24.424,17.3,2.12,7.604,38,25,57,0.03,58,0.3,0,0.09,0.31,0.22,-0.31,-0.81,-0.15,7.02,-37.4,54.7,27.6,34.737,24.424
10/20/2013,21:34:59,24.226,17.3,2.12,7.604,38,25,57,0.03,58,0.3,0,0.09,0.32,0.23,-0.31,-0.84,-0.26,7.03,-37.6,54.8,27.7,34.455,24.226
10/20/2013,21:35:00,23.817,17.9,2.14,7.782,38,25,56,0.03,57,0.2,0,0.09,0.32,0.23,-0.31,-0.89,-0.39,7.03,-37.7,55,27.8,33.873,23.817
10/20/2013,21:35:00,23.577,18.3,2.17,8.34,38,25,56,0.03,57,0.2,0,0.1,0.32,0.23,-0.31,-0.92,-0.5,7.03,-37.9,55.1,28,33.531,23.577
10/20/2013,21:35:01,23.261,18.6,2.18,8.584,38,25,55,0.03,56,0.1,0,0.1,0.34,0.23,-0.31,-0.95,-0.58,7.03,-38,55.3,28.1,33.08,23.261
10/20/2013,21:35:01,22.977,18.6,2.18,8.584,38,25,55,0.03,56,0.1,0,0.1,0.35,0.23,-0.3,-0.97,-0.64,7.04,-38.2,55.5,28.3,32.676,22.977
10/20/2013,21:35:02,22.854,22.4,2.61,8.693,38,25,55,0.03,56,0.1,0,0.1,0.35,0.23,-0.3,-0.98,-0.68,7.04,-38.3,55.6,28.4,32.501,22.854
10/20/2013,21:35:02,22.779,23.3,2.72,8.797,38,25,55,0.03,56,0,0,0.1,0.36,0.23,-0.3,-1,-0.72,7.04,-38.5,55.7,28.5,32.394,22.779
10/20/2013,21:35:03,22.659,24.2,2.81,8.906,38,25,55,0.03,56,0,0,0.1,0.35,0.24,-0.3,-1.01,-0.75,7.05,-38.6,55.7,28.5,32.223,22.659
10/20/2013,21:35:03,22.466,24.8,2.87,9.014,39,25,56,0.03,56,0,0,0.1,0.36,0.23,-0.3,-1.01,-0.77,7.05,-38.9,55.7,28.6,31.949,22.466
10/20/2013,21:35:04,22.275,25.6,2.96,9.088,39,25,56,0.03,57,0,0,0.11,0.37,0.24,-0.3,-1.01,-0.77,7.06,-39.1,55.7,28.6,31.676,22.275
10/20/2013,21:35:04,21.407,26.5,3.06,9.18,39,25,56,0.03,57,0,0,0.11,0.39,0.24,-0.3,-1.01,-0.78,7.06,-39.2,55.8,28.6,30.441,21.407
10/20/2013,21:35:05,21.101,27.2,3.13,9.262,39,25,56,0.03,57,-0.1,0,0.12,0.42,0.24,-0.29,-1.01,-0.78,7.06,-39.4,55.7,28.6,30.006,21.101
10/20/2013,21:35:05,20.781,27.3,3.13,9.332,39,25,56,0.03,57,-0.1,0,0.13,0.46,0.24,-0.3,-1.01,-0.77,7.06,-39.5,55.7,28.6,29.552,20.781
10/20/2013,21:35:06,20.514,27.8,3.19,9.378,39,26,56,0.03,57,-0.1,0,0.13,0.48,0.24,-0.3,-1.01,-0.76,7.07,-39.7,55.7,28.5,29.172,20.514
10/20/2013,21:35:06,20.241,28.3,3.25,9.433,40,26,56,0.03,57,-0.1,0,0.14,0.48,0.24,-0.3,-1,-0.75,7.07,-39.9,55.6,28.5,28.782,20.241
10/20/2013,21:35:07,20.101,28.9,3.3,9.524,40,26,57,0.03,58,-0.1,0,0.14,0.49,0.24,-0.3,-1,-0.74,7.07,-40.1,55.6,28.4,28.583,20.101
10/20/2013,21:35:07,19.936,29.2,3.34,9.524,40,26,57,0.03,58,-0.1,0,0.14,0.5,0.24,-0.29,-1,-0.72,7.17,-45.2,55.5,28.3,28.35,19.936
10/20/2013,21:35:08,19.864,29.6,3.38,9.551,40,26,57,0.03,58,-0.1,0,0.14,0.48,0.25,-0.29,-0.99,-0.71,7.18,-45.6,55.5,28.3,28.246,19.864
10/20/2013,21:35:08,19.758,30.1,3.43,9.584,40,26,57,0.03,58,-0.1,0,0.14,0.48,0.24,-0.29,-0.99,-0.69,7.18,-45.8,55.4,28.2,28.095,19.758
10/20/2013,21:35:09,19.566,30.5,3.48,9.643,41,26,57,0.03,59,-0.1,0,0.14,0.5,0.24,-0.29,-0.98,-0.68,7.19,-46.4,55.3,28.2,27.823,19.566
10/20/2013,21:35:09,19.367,34.1,3.88,9.643,41,26,57,0.03,59,-0.1,0,0.15,0.53,0.24,-0.29,-0.97,-0.65,7.21,-47.3,55.2,28.1,27.54,19.367
10/20/2013,21:35:10,19.242,34.8,3.96,9.663,41,27,58,0.03,59,-0.1,0,0.16,0.56,0.24,-0.29,-0.97,-0.64,7.21,-47.4,55.2,28,27.361,19.242
10/20/2013,21:35:10,18.371,35.5,4.04,9.688,41,27,58,0.03,59,-0.1,0,0.16,0.59,0.25,-0.29,-0.96,-0.62,7.22,-47.7,55.1,27.9,26.122,18.371
10/20/2013,21:35:11,18.179,36.2,4.12,9.73,41,27,58,0.03,59,-0.1,0,0.17,0.62,0.24,-0.29,-0.96,-0.6,7.22,-47.7,55,27.9,25.85,18.179
10/20/2013,21:35:11,17.994,36.7,4.17,9.73,41,27,58,0.03,59,-0.1,0,0.18,0.66,0.24,-0.29,-0.95,-0.59,7.22,-47.7,55,27.8,25.587,17.994
10/20/2013,21:35:12,17.717,37.3,4.24,9.749,41,27,59,0.03,60,-0.1,0,0.18,0.68,0.24,-0.29,-0.95,-0.57,7.22,-47.8,54.9,27.7,25.194,17.717
10/20/2013,21:35:12,17.54,37.5,4.26,9.762,42,27,59,0.03,60,-0.1,0,0.18,0.65,0.25,-0.29,-0.94,-0.55,7.22,-47.8,54.8,27.6,24.941,17.54
10/20/2013,21:35:13,17.357,37.8,4.3,9.779,42,27,59,0.03,60,-0.1,0,0.19,0.69,0.26,-0.28,-0.93,-0.53,7.22,-48,54.7,27.5,24.681,17.357
10/20/2013,21:35:13,17.269,38.1,4.32,9.795,42,27,59,0.03,60,-0.1,0,0.19,0.68,0.26,-0.28,-0.92,-0.5,7.23,-48.2,54.6,27.4,24.556,17.269
10/20/2013,21:35:14,17.205,38.5,4.36,9.866,42,27,59,0.03,60,-0.1,0,0.19,0.71,0.26,-0.28,-0.91,-0.48,7.23,-48.5,54.5,27.3,24.464,17.205
10/20/2013,21:35:14,17.054,38.8,4.4,9.866,42,27,59,0.03,60,-0.1,0,0.2,0.73,0.26,-0.28,-0.91,-0.46,7.24,-48.7,54.4,27.3,24.25,17.054
10/20/2013,21:35:15,16.946,39.1,4.43,9.921,42,27,59,0.03,60,-0.1,0,0.2,0.73,0.26,-0.28,-0.9,-0.44,7.24,-48.9,54.3,27.2,24.097,16.946
10/20/2013,21:35:15,16.777,39.3,4.44,9.967,42,27,59,0.03,60,-0.1,0,0.2,0.75,0.26,-0.27,-0.9,-0.42,7.24,-49.2,54.3,27.1,23.856,16.777
10/20/2013,21:35:16,16.667,39.6,4.47,10.027,42,27,59,0.03,60,-0.2,0,0.21,0.78,0.26,-0.28,-0.89,-0.39,7.25,-49.3,54.2,27,23.7,16.667
10/20/2013,21:35:16,15.804,39.8,4.5,10.027,42,27,59,0.03,60,-0.2,0,0.22,0.8,0.26,-0.27,-0.88,-0.37,7.25,-49.6,54.1,26.9,22.472,15.804
10/20/2013,21:35:17,15.743,40.1,4.52,10.053,42,28,59,0.03,60,-0.2,0,0.21,0.79,0.26,-0.28,-0.87,-0.35,7.26,-49.8,54,26.8,22.385,15.743
10/20/2013,21:35:17,15.535,40.3,4.54,10.074,42,28,59,0.03,60,-0.2,0,0.21,0.79,0.27,-0.27,-0.86,-0.32,7.26,-50.1,53.9,26.7,22.09,15.535
10/20/2013,21:35:18,15.391,40.5,4.57,10.091,42,28,59,0.03,60,-0.2,0,0.22,0.81,0.27,-0.27,-0.85,-0.3,7.27,-50.3,53.7,26.6,21.885,15.391
10/20/2013,21:35:18,15.306,40.8,4.59,10.103,42,28,59,0.03,60,-0.2,0,0.22,0.82,0.26,-0.27,-0.85,-0.28,7.27,-50.6,53.6,26.5,21.763,15.306
10/20/2013,21:35:19,15.048,44.1,4.97,10.117,43,28,59,0.03,60,-0.2,0,0.23,0.87,0.27,-0.27,-0.83,-0.24,7.27,-50.8,48.6,21.4,21.398,15.048
10/20/2013,21:35:19,15.021,44.4,5,10.129,43,28,59,0.03,60,-0.2,0,0.24,0.92,0.27,-0.27,-0.82,-0.2,7.28,-51.1,48.3,21.2,21.358,15.021
10/20/2013,21:35:20,14.954,44.9,5.05,10.139,43,28,59,0.03,61,-0.2,0,0.25,0.95,0.27,-0.27,-0.81,-0.17,7.28,-51.3,47.9,20.7,21.263,14.954
10/20/2013,21:35:20,14.868,45.3,5.09,10.15,43,28,60,0.03,61,-0.2,0,0.26,0.98,0.27,-0.27,-0.8,-0.14,7.39,-57.2,47.2,20.1,21.14,14.868
10/20/2013,21:35:21,14.743,45.6,5.13,10.157,43,28,60,0.03,61,-0.2,0,0.26,0.98,0.27,-0.27,-0.79,-0.11,7.4,-57.3,47.5,20.3,20.963,14.743
10/20/2013,21:35:21,14.647,46,5.17,10.167,43,28,60,0.03,61,-0.2,0,0.25,0.95,0.27,-0.27,-0.78,-0.08,7.4,-57.5,47.5,20.3,20.827,14.647
10/20/2013,21:35:22,13.697,46.4,5.21,10.174,43,28,60,0.03,61,-0.2,0,0.26,0.98,0.27,-0.27,-0.78,-0.07,7.41,-58,47.5,20.3,19.476,13.697
10/20/2013,21:35:22,13.615,46.4,5.22,10.186,43,28,60,0.03,61,-0.2,0,0.27,1.02,0.27,-0.27,-0.77,-0.05,7.43,-59.2,47.2,20.1,19.359,13.615
10/20/2013,21:35:23,13.454,46.6,5.24,10.186,43,28,60,0.03,61,-0.2,0,0.28,1.05,0.27,-0.27,-0.77,-0.04,7.43,-59.4,47,19.9,19.13,13.454
10/20/2013,21:35:23,13.189,46.8,5.26,10.192,43,28,60,0.03,61,-0.2,0,0.3,1.12,0.27,-0.26,-0.76,-0.02,7.44,-59.6,46.8,19.6,18.753,13.189
10/20/2013,21:35:24,12.944,47,5.28,10.198,43,28,60,0.03,61,-0.2,0,0.3,1.15,0.27,-0.27,-0.76,-0.01,7.44,-59.8,46.7,19.5,18.406,12.944
10/20/2013,21:35:24,12.786,47.2,5.3,10.207,43,28,60,0.03,61,-0.2,0,0.31,1.17,0.28,-0.26,-0.76,0,7.45,-60,46.5,19.3,18.18,12.786
10/20/2013,21:35:25,12.695,47.4,5.32,10.207,43,28,60,0.03,61,-0.2,0,0.3,1.15,0.28,-0.26,-0.75,0.01,7.45,-60.2,46.5,19.3,18.051,12.695
10/20/2013,21:35:25,12.65,47.5,5.34,10.212,43,28,60,0.03,61,-0.2,0,0.31,1.16,0.28,-0.26,-0.75,0.01,7.45,-60.3,46.4,19.2,17.987,12.65
10/20/2013,21:35:26,12.52,47.7,5.36,10.216,43,28,60,0.03,61,-0.2,0,0.34,1.32,0.28,-0.26,-0.75,0.01,7.46,-60.5,46.4,19.2,17.802,12.52
10/20/2013,21:35:26,12.412,47.9,5.38,10.223,43,28,60,0.03,61,-0.2,0,0.35,1.32,0.27,-0.26,-0.75,0.02,7.46,-60.7,46.3,19.2,17.648,12.412
10/20/2013,21:35:27,12.247,48,5.39,10.223,43,28,60,0.03,61,-0.2,0,0.32,1.23,0.27,-0.26,-0.75,0.02,7.46,-60.9,46.3,19.1,17.413,12.247
10/20/2013,21:35:27,12.117,48.2,5.41,10.231,43,28,60,0.03,61,-0.2,0,0.32,1.22,0.28,-0.26,-0.75,0.02,7.47,-61.1,46.2,19,17.229,12.117
10/20/2013,21:35:28,12.046,48.3,5.42,10.231,43,28,60,0.03,61,-0.2,0,0.35,1.35,0.28,-0.26,-0.75,0.03,7.47,-61.4,46.2,19,17.128,12.046
10/20/2013,21:35:28,11.938,48.5,5.44,10.234,43,28,60,0.03,61,-0.1,0,0.37,1.42,0.28,-0.26,-0.75,0.03,7.47,-61.5,46.1,18.9,16.975,11.938
10/20/2013,21:35:29,10.964,48.6,5.46,10.237,43,28,60,0.03,61,-0.2,0,0.4,1.55,0.29,-0.25,-0.75,0.03,7.48,-61.7,46,18.8,15.589,10.964
10/20/2013,21:35:29,10.758,48.7,5.47,10.239,43,28,60,0.03,61,-0.2,0,0.43,1.65,0.29,-0.25,-0.75,0.03,7.48,-61.8,45.9,18.7,15.296,10.758
10/20/2013,21:35:30,10.434,48.9,5.49,10.243,43,28,60,0.03,61,-0.1,0,0.42,1.63,0.3,-0.24,-0.74,0.04,7.48,-61.9,45.8,18.7,14.836,10.434
10/20/2013,21:35:30,10.249,49,5.5,10.243,43,28,60,0.03,61,-0.2,0,0.4,1.53,0.3,-0.24,-0.74,0.04,7.48,-62.1,45.8,18.6,14.573,10.249
10/20/2013,21:35:31,9.958,49.2,5.52,10.245,43,28,60,0.03,61,-0.2,0,0.39,1.49,0.3,-0.24,-0.74,0.04,7.49,-62.3,45.7,18.5,14.16,9.958
10/20/2013,21:35:31,9.64,49.3,5.53,10.246,43,28,60,0.03,61,-0.2,0,0.38,1.46,0.3,-0.24,-0.74,0.04,7.49,-62.5,45.6,18.5,13.707,9.64
10/20/2013,21:35:32,9.64,49.4,5.55,10.248,43,28,60,0.03,61,-0.2,0,0.39,1.49,0.3,-0.24,-0.74,0.04,7.5,-62.7,45.5,18.4,13.707,9.64
10/20/2013,21:35:32,9.527,49.6,5.56,10.25,43,28,60,0.03,61,-0.2,0,0.39,1.5,0.31,-0.23,-0.74,0.04,7.5,-62.8,45.5,18.3,13.546,9.527
10/20/2013,21:35:33,9.34,49.7,5.58,10.251,43,28,60,0.03,61,-0.2,0,0.39,1.49,0.31,-0.23,-0.74,0.05,7.5,-63.1,45.4,18.2,13.28,9.34
10/20/2013,21:35:33,9.227,49.8,5.59,10.253,43,28,60,0.03,61,-0.2,0,0.37,1.42,0.31,-0.23,-0.74,0.04,7.51,-63.3,45.3,18.2,13.12,9.227
10/20/2013,21:35:34,9.073,49.9,5.6,10.255,43,28,60,0.03,61,-0.1,0,0.38,1.47,0.32,-0.22,-0.74,0.05,7.51,-63.5,45.3,18.1,12.9,9.073
10/20/2013,21:35:34,8.153,50.1,5.62,10.257,43,28,60,0.03,61,-0.1,0,0.38,1.47,0.32,-0.22,-0.74,0.06,7.52,-63.8,45.2,18,11.593,8.153
10/20/2013,21:35:35,7.794,53.3,5.98,10.26,43,28,60,0.03,61,-0.1,0,0.4,1.55,0.32,-0.21,-0.73,0.06,7.52,-63.9,45.1,17.9,11.082,7.794
10/20/2013,21:35:35,7.471,53.5,6,10.26,43,28,60,0.03,61,-0.1,0,0.44,1.69,0.33,-0.21,-0.73,0.06,7.52,-64.1,45.1,17.9,10.622,7.471
10/20/2013,21:35:36,7.26,53.7,6.02,10.262,43,28,60,0.03,61,-0.1,0,0.46,1.77,0.33,-0.21,-0.73,0.06,7.63,-69.7,45,17.8,10.323,7.26
10/20/2013,21:35:36,6.91,53.9,6.04,10.267,43,28,60,0.03,61,-0.1,0,0.45,1.75,0.32,-0.21,-0.73,0.07,7.64,-70.4,44.9,17.8,9.824,6.91
10/20/2013,21:35:37,6.706,54.1,6.07,10.267,43,28,60,0.03,61,-0.1,0,0.42,1.64,0.33,-0.21,-0.73,0.07,7.66,-71.4,44.8,17.7,9.535,6.706
10/20/2013,21:35:37,6.577,54.3,6.09,10.269,43,28,60,0.03,61,-0.1,0,0.43,1.66,0.34,-0.2,-0.73,0.08,7.67,-72,44.7,17.6,9.352,6.577
10/20/2013,21:35:38,6.512,54.3,6.09,10.271,43,28,60,0.03,61,-0.1,0,0.43,1.66,0.33,-0.2,-0.73,0.08,7.67,-71.8,44.6,17.5,9.26,6.512
10/20/2013,21:35:38,6.328,54.4,6.1,10.277,43,28,60,0.03,61,-0.1,0,0.42,1.62,0.34,-0.2,-0.73,0.08,7.68,-72.3,44.5,17.4,8.997,6.328
10/20/2013,21:35:39,6.207,54.5,6.12,10.277,43,28,60,0.03,61,-0.1,0,0.4,1.56,0.34,-0.2,-0.73,0.08,7.68,-72.7,44.5,17.3,8.826,6.207
10/20/2013,21:35:39,6.037,54.6,6.13,10.28,43,28,60,0.03,61,-0.1,0,0.39,1.49,0.34,-0.2,-0.73,0.09,7.69,-72.9,44.4,17.2,8.584,6.037
10/20/2013,21:35:40,5.927,54.7,6.14,10.282,43,28,60,0.03,61,-0.1,0,0.36,1.36,0.34,-0.2,-0.73,0.08,7.69,-73.1,44.3,17.1,8.427,5.927
10/20/2013,21:35:40,5.77,54.8,6.15,10.285,43,28,60,0.03,61,-0.1,0,0.34,1.29,0.34,-0.2,-0.73,0.08,7.7,-73.5,44.2,17,8.204,5.77
10/20/2013,21:35:41,4.693,54.9,6.16,10.288,43,28,60,0.03,61,-0.1,0,0.33,1.25,0.34,-0.2,-0.73,0.08,7.7,-73.9,44.1,16.9,6.673,4.693
10/20/2013,21:35:41,4.519,55,6.16,10.292,43,28,60,0.03,61,-0.1,0,0.33,1.26,0.33,-0.2,-0.73,0.08,7.71,-74.1,44,16.8,6.425,4.519
10/20/2013,21:35:42,4.306,55.1,6.17,10.295,43,28,60,0.03,61,-0.1,0,0.31,1.2,0.34,-0.2,-0.73,0.09,7.71,-74.3,43.9,16.7,6.122,4.306
10/20/2013,21:35:42,4.162,55.2,6.18,10.3,43,28,60,0.03,61,-0.1,0,0.32,1.2,0.33,-0.2,-0.73,0.09,7.72,-74.6,43.8,16.6,5.918,4.162
10/20/2013,21:35:43,3.904,55.3,6.19,10.304,43,28,60,0.03,61,-0.1,0,0.31,1.17,0.33,-0.2,-0.73,0.08,7.72,-74.8,43.7,16.6,5.551,3.904
10/20/2013,21:35:43,3.73,55.3,6.2,10.309,43,28,60,0.03,61,-0.1,0,0.3,1.13,0.33,-0.2,-0.73,0.08,7.73,-75.1,43.6,16.5,5.304,3.73
10/20/2013,21:35:44,3.73,55.4,6.21,10.313,43,28,60,0.03,61,-0.1,0,0.3,1.13,0.33,-0.21,-0.73,0.08,7.73,-75.2,43.6,16.4,5.304,3.73
10/20/2013,21:35:44,3.627,55.5,6.22,10.319,43,28,60,0.03,61,-0.1,0,0.29,1.11,0.33,-0.2,-0.73,0.08,7.73,-75.5,43.4,16.3,5.156,3.627
10/20/2013,21:35:45,3.529,55.6,6.23,10.325,43,28,60,0.03,61,-0.1,0,0.27,1.02,0.33,-0.2,-0.73,0.09,7.74,-75.7,43.3,16.1,5.017,3.529
10/20/2013,21:35:45,3.375,55.6,6.23,10.335,44,28,60,0.03,62,-0.1,0,0.27,1,0.33,-0.21,-0.73,0.09,7.74,-75.8,43.1,15.9,4.798,3.375
10/20/2013,21:35:46,3.221,55.7,6.24,10.335,44,28,60,0.03,62,-0.1,0,0.25,0.95,0.33,-0.21,-0.73,0.09,7.75,-76.1,43,15.8,4.58,3.221
10/20/2013,21:35:46,2.226,55.8,6.25,10.348,44,28,60,0.03,62,-0.1,0,0.23,0.86,0.33,-0.21,-0.73,0.09,7.75,-76.2,42.8,15.6,3.165,2.226
10/20/2013,21:35:47,1.89,55.9,6.26,10.348,44,28,60,0.03,62,-0.1,0,0.2,0.76,0.32,-0.21,-0.73,0.09,7.75,-76.4,42.7,15.5,2.688,1.89
10/20/2013,21:35:47,1.67,56,6.26,10.356,44,28,60,0.03,62,-0.1,0,0.2,0.74,0.32,-0.22,-0.72,0.1,7.76,-76.6,42.5,15.3,2.375,1.67
10/20/2013,21:35:48,1.364,56,6.27,10.365,44,28,61,0.03,62,-0.1,0,0.18,0.66,0.32,-0.22,-0.72,0.11,7.76,-76.8,42.4,15.2,1.939,1.364
10/20/2013,21:35:48,0.945,56.1,6.28,10.371,44,28,61,0.03,62,-0.1,0,0.17,0.61,0.31,-0.23,-0.72,0.11,7.76,-77,42.2,15.1,1.344,0.945
10/20/2013,21:35:49,0.667,56.1,6.28,10.381,44,28,61,0.03,62,-0.1,0,0.16,0.6,0.31,-0.23,-0.72,0.11,7.77,-77.1,42.1,14.9,0.948,0.667
10/20/2013,21:35:49,0.571,56.3,6.3,10.393,44,28,61,0.03,62,-0.1,0,0.16,0.58,0.3,-0.24,-0.72,0.11,7.77,-77.3,41.9,14.8,0.812,0.571
10/20/2013,21:35:50,0.593,56.4,6.3,10.419,44,28,61,0.03,62,-0.1,0,0.14,0.5,0.3,-0.24,-0.71,0.12,7.77,-77.4,41.8,14.7,0.843,0.593
10/20/2013,21:35:50,0.62,56.4,6.31,10.419,44,28,61,0.03,62,-0.1,0,0.14,0.48,0.29,-0.25,-0.71,0.13,7.77,-77.5,41.7,14.5,0.882,0.62
10/20/2013,21:35:51,0.635,56.4,6.31,10.435,44,28,61,0.03,62,-0.1,0,0.12,0.44,0.29,-0.25,-0.71,0.14,7.78,-77.7,41.6,14.4,0.902,0.635
10/20/2013,21:35:51,0.629,56.7,6.33,10.451,44,28,61,0.03,62,-0.1,0,0.12,0.4,0.29,-0.25,-0.71,0.15,7.78,-77.8,41.4,14.2,0.894,0.629
10/20/2013,21:35:52,0.576,56.9,6.35,10.47,44,28,61,0.03,62,-0.1,0,0.11,0.39,0.28,-0.25,-0.7,0.16,7.78,-78,41.3,14.1,0.82,0.576
10/20/2013,21:35:52,0.51,57,6.37,10.486,44,28,61,0.03,62,-0.1,0,0.1,0.36,0.28,-0.25,-0.7,0.16,7.78,-78.1,41.2,14,0.725,0.51
10/20/2013,21:35:53,0.468,57,6.37,10.512,44,29,61,0.03,62,-0.1,0,0.1,0.34,0.28,-0.26,-0.7,0.17,7.79,-78.3,41.1,13.9,0.665,0.468
10/20/2013,21:35:53,0.414,57.4,6.4,10.544,44,29,61,0.03,62,-0.1,0,0.09,0.31,0.27,-0.26,-0.7,0.17,7.79,-78.3,41.1,13.9,0.588,0.414
10/20/2013,21:35:54,0.372,57.6,6.41,10.582,44,29,61,0.03,62,-0.2,0,0.08,0.27,0.27,-0.27,-0.7,0.18,7.79,-78.2,41.1,13.9,0.529,0.372
10/20/2013,21:35:54,0.349,57.7,6.43,10.612,44,29,61,0.03,62,-0.2,0,0.08,0.26,0.26,-0.27,-0.69,0.19,7.79,-78.2,41.1,13.9,0.496,0.349
10/20/2013,21:35:55,0.317,57.7,6.43,10.652,44,29,61,0.03,62,-0.2,0,0.07,0.21,0.26,-0.27,-0.69,0.19,7.78,-78.2,41.1,14,0.451,0.317
10/20/2013,21:35:55,0.296,58.1,6.45,10.692,44,29,61,0.03,62,-0.2,0,0.06,0.19,0.26,-0.28,-0.69,0.2,7.78,-78.1,46.8,19.6,0.421,0.296
10/20/2013,21:35:56,0.268,58.2,6.47,10.732,44,29,61,0.03,62,-0.2,0,0.05,0.14,0.26,-0.28,-0.69,0.2,7.78,-78,47.9,20.7,0.382,0.268
10/20/2013,21:35:56,0.245,58.4,6.48,10.808,44,29,60,0.03,61,-0.2,0,0.05,0.12,0.25,-0.29,-0.68,0.22,7.78,-77.9,47.7,20.6,0.349,0.245
10/20/2013,21:35:57,0.232,58.4,6.48,10.808,44,29,60,0.03,61,-0.2,0,0.04,0.1,0.25,-0.29,-0.68,0.22,7.78,-77.9,48.4,21.2,0.329,0.232
